ParentLocationID,POIName,POIType,POILat,POILng,POIDescription,POIDescriptionOld
78,St Andrews - West Sands Beach,Beach,56.348,-2.81,"West Sands is a famous long sandy beach adjacent to St Andrews' Old Course golf links, known for the opening scenes of the film ""Chariots of Fire"".","Famous long sandy beach featured in ""Chariots of Fire,"" adjacent to the Old Course golf links."
78,Bass Rock (Boat Trip Viewpoint),Sight,56.077,-2.64,"Bass Rock is a steep volcanic island in the Firth of Forth, home to the world's largest colony of Northern gannets, typically viewed via boat tours.",Large volcanic rock island home to a huge colony of Northern gannets; best viewed from boat trips.
78,Arbroath Cliffs,Sight,56.56,-2.55,"The coastline near Arbroath features dramatic red sandstone cliffs, sea stacks, caves, and blowholes, offering scenic coastal walks.","Red sandstone cliffs offering scenic coastal walks, sea caves, stacks, and birdlife."
78,Mull of Galloway Lighthouse,Sight,54.635,-4.858,"Situated at Scotland's southernmost point, this lighthouse offers expansive sea views, a visitor centre, and overlooks a nature reserve.","Lighthouse located at Scotland's southernmost point, offering stunning sea views and a nature reserve."
78,Bow Fiddle Rock (Portknockie),Sight,57.704,-2.85,"Located near Portknockie, Bow Fiddle Rock is a distinctive natural sea arch resembling the tip of a fiddle bow, attracting photographers and birdwatchers.",Natural sea arch resembling a whale's tail or violin bow near Portknockie village.
78,Sandwood Bay,Beach,58.54,-5.08,"Sandwood Bay is a remote and beautiful mile-long sandy beach on Scotland's northwest coast, backed by dunes and a loch, requiring a hike to access.",Remote and beautiful sandy beach backed by dunes and a loch; requires a walk to access.
79,Geirangerfjord (UNESCO),Sight,62.1,7.1,"This UNESCO World Heritage site is one of Norway's most iconic fjords, characterized by its steep S-shaped valley, lush mountainsides, and dramatic waterfalls.","Iconic fjord known for dramatic scenery, steep cliffs, and famous waterfalls like the Seven Sisters."
79,Nærøyfjord (UNESCO - Gudvangen),Sight,60.945,6.935,"Also a UNESCO World Heritage site, Nærøyfjord is one of the narrowest fjords in the world, known for its sheer cliffs and dramatic, constricted beauty near Gudvangen.","Narrow and dramatic fjord (UNESCO site), known for towering cliffs and waterfalls; Gudvangen is a village at its end."
79,Flåm Railway (Flåm Station),Activity,60.862,7.113,"The Flåm Railway is renowned as one of the world's steepest standard-gauge railway lines, descending nearly 900 meters through spectacular fjord and mountain scenery.",Famous scenic railway journey descending steeply to Flåm village on the Aurlandsfjord.
79,Bergen - Bryggen Wharf (UNESCO),Sight,60.397,5.324,"Bryggen is the historic harbour district of Bergen (UNESCO), famous for its colourful row of Hanseatic wooden commercial buildings lining the wharf.",Historic harbour district featuring iconic colourful wooden houses (former Hanseatic trading posts).
79,Stavanger (Gateway City),Town,58.97,5.733,"Stavanger is a city on Norway's southwest coast, known for its old town (Gamle Stavanger), proximity to Lysefjord attractions like Preikestolen, and oil industry role.",City often used as a base for exploring nearby Pulpit Rock and Kjeragbolten; features charming old town.
79,Pulpit Rock (Preikestolen) Viewpoint,Viewpoint,58.9868,6.1888,"Preikestolen (Pulpit Rock) is a famous steep cliff with a large, flat top providing dramatic panoramic views over the Lysefjord, accessible via a popular hike.",Famous flat-topped cliff offering breathtaking views over the Lysefjord (requires hike).
79,Trolltunga Viewpoint,Viewpoint,60.124,6.64,"Trolltunga ('Troll's Tongue') is a spectacular horizontal rock formation jutting out about 700 metres above Lake Ringedalsvatnet, reached via a demanding hike.",Spectacular rock formation jutting horizontally ('Troll's Tongue'); requires a very challenging hike for dramatic views.
79,Ålesund Town,Town,62.472,6.154,"Ålesund is renowned for its distinctive Art Nouveau architecture, rebuilt in this style after a fire in 1904, set across several islands on the coast.","Town known for beautiful Art Nouveau architecture, rebuilt after a fire; Aksla viewpoint offers panoramic vistas."
79,Lofoten Islands - Reine,Town,67.933,13.09,"Reine is an exceptionally picturesque fishing village in the Lofoten archipelago, famed for its red fishermen's cabins (rorbuer) set against dramatic granite peaks.",Picturesque fishing village renowned for its stunning setting amidst dramatic mountains and fjords.
79,Atlantic Ocean Road (Atlanterhavsvegen),Activity,63.018,7.35,"The Atlantic Ocean Road is a unique stretch of highway connecting islands through a series of impressive bridges over the Norwegian Sea, known for its scenic drive.","Famous scenic road connecting islands via bridges, offering dramatic ocean views."
80,Dubrovnik Old Town Walls,Sight,42.641,18.108,"The Walls of Dubrovnik are massive defensive stone walls surrounding the historic Old Town (UNESCO), offering spectacular views from the walkway along the top.",Impressive medieval defensive walls surrounding the historic city (UNESCO site); walk the walls for stunning views.
80,Split - Diocletian's Palace,Sight,43.5085,16.44,"This UNESCO site forms the historic core of Split, an ancient Roman palace complex built by Emperor Diocletian, now interwoven with shops, cafes, and residences.","Ancient Roman palace complex forming the historic core of Split (UNESCO site), with structures integrated into the city."
80,Plitvice Lakes National Park (Entrance 1),Park,44.8815,15.614,"This UNESCO World Heritage park features a stunning system of 16 terraced lakes interconnected by numerous waterfalls, set within dense forest.",Famous park (UNESCO site) known for terraced lakes and waterfalls; Entrance 1 accesses Lower Lakes & Veliki Slap.
80,Rovinj Old Town (Istria),Town,45.081,13.634,"Rovinj's charming old town occupies a hilly peninsula, characterized by colourful buildings, narrow cobbled streets, and the hilltop church of St. Euphemia.","Charming hilltop old town on a peninsula known for colourful houses, artists' studios, and St. Euphemia's Church."
80,Pula Amphitheatre (Istria),Sight,44.873,13.85,"Pula Arena is a remarkably well-preserved Roman amphitheatre, one of the six largest surviving Roman arenas in the world, hosting events and concerts.","Remarkably well-preserved Roman amphitheatre, one of the largest surviving Roman arenas."
80,Zadar - Sea Organ,Sight,44.1175,15.22,The Sea Organ is an architectural sound art object located on Zadar's waterfront; underwater pipes create musical notes powered by sea waves.,Architectural sound art object on the waterfront that uses sea waves to create musical sounds.
80,Krka National Park (Skradinski Buk),Park,43.815,15.972,"This national park is famous for the Skradinski Buk area, a large natural pool with impressive cascades formed by travertine barriers on the Krka River.",Park known for waterfalls; Skradinski Buk is the most famous area with cascades and ethno-village museum.
80,Makarska Riviera (Brela - Punta Rata),Beach,43.365,16.93,"The Makarska Riviera is known for its beautiful pebble beaches beneath Mount Biokovo; Punta Rata beach in Brela, with its iconic stone, is particularly famous.",Coastal region known for beautiful pebble beaches; Punta Rata beach in Brela is particularly famous.
80,Pelješac Peninsula - Ston Walls,Sight,42.838,17.698,"The Walls of Ston are a series of impressive 14th-century defensive stone walls connecting Ston and Mali Ston, known for their length and historical significance.","Impressive system of defensive stone walls connecting Ston and Mali Ston, known also for oyster farming."
80,Brijuni National Park (Istria),Park,44.92,13.74,"This archipelago national park features Roman ruins, dinosaur footprints, Tito's former summer residence, landscaped parks, and a safari park.","Archipelago known for natural beauty, Roman ruins, Tito's former residence, and a safari park."
81,Kotor Old Town (UNESCO),Town,42.425,18.771,"Kotor's Old Town (UNESCO) is a remarkably well-preserved medieval fortified town situated in a dramatic location on the Bay of Kotor, known for its labyrinthine streets.",Beautifully preserved medieval walled town nestled in the dramatic Bay of Kotor (UNESCO site).
81,Bay of Kotor Viewpoint (Serpentine Road),Viewpoint,42.414,18.79,The winding serpentine road ascending Mount Lovćen offers numerous viewpoints providing spectacular panoramic vistas over the fjord-like Bay of Kotor.,Ascend the winding serpentine road above Kotor for breathtaking panoramic views of the fjord-like bay.
81,Budva Old Town,Town,42.278,18.839,"Budva's Stari Grad (Old Town) is a charming walled medieval city on a small peninsula, featuring narrow streets, historic churches, and adjacent beaches.","Walled medieval town on a peninsula known for historic architecture, nearby beaches, and lively nightlife."
81,Sveti Stefan Viewpoint,Viewpoint,42.257,18.895,"This viewpoint offers iconic views of Sveti Stefan, a picturesque fortified island village connected to the mainland by a narrow causeway, now a luxury resort.",Iconic fortified island village (now luxury resort); best viewed from viewpoints along the coast road.
81,Perast & Our Lady of the Rocks,Town,42.487,18.695,Perast is a historic town on the Bay of Kotor featuring Venetian palaces; nearby is the iconic man-made islet 'Our Lady of the Rocks' with its church.,Charming historic town featuring Venetian architecture and two picturesque islets in the bay (requires boat trip).
81,Herceg Novi Old Town,Town,42.452,18.537,"Located at the entrance to the Bay of Kotor, Herceg Novi's Old Town features fortresses (Forte Mare, Kanli Kula), clock tower, and historic squares.","Coastal town known for its historic old town featuring fortresses, clock tower, and charming squares."
